Fish_Name,Market,Standard,Catch,Ave_Value,Fish_Body_Composition_L,Fish_Body_Composition_M,Fish_Body_Composition_S,Fish_Body_Composition_XS,Date
生ヒラメ(養殖),長崎,生鮮,0.7,"1,139",,,,,2021-01-13
生ヒラメ(養殖),長崎,生鮮,0.7,"1,104",,,,,2021-01-19
生ヒラメ(養殖),長崎,生鮮,0.8,949,,,,,2021-01-16
生ヒラメ(養殖),長崎,生鮮,0.8,986,,,,,2021-02-09
生ヒラメ(養殖),長崎,生鮮,0.9,"1,419",,,,,2021-01-30
生ヒラメ(養殖),長崎,生鮮,0.9,"1,208",,,,,2021-02-13
生ヒラメ(養殖),長崎,生鮮,1.1,923,,,,,2021-01-23
生ヒラメ(養殖),長崎,生鮮,1.1,923,,,,,2021-02-06
生ヒラメ(養殖),長崎,生鮮,1.3,987,,,,,2021-01-26
生ヒラメ(養殖),長崎,生鮮,1.4,958,,,,,2021-01-29
生ヒラメ(養殖),長崎,生鮮,1.6,968,,,,,2021-01-21
生ヒラメ(養殖),長崎,生鮮,1.7,"1,051",,,,,2021-02-12
生ヒラメ(養殖),長崎,生鮮,1.7,"1,068",,,,,2021-02-25
生にべ・ぐち類,長崎,生鮮,0.0,380,,,,,2020-08-18
生にべ・ぐち類,長崎,生鮮,0.0,648,,,,,2021-01-13
生にべ・ぐち類,長崎,生鮮,0.0,243,,,,,2021-01-19
生にべ・ぐち類,長崎,生鮮,0.0,355,,,,,2021-02-25
生にべ・ぐち類,長崎,生鮮,0.1,568,,,,,2020-08-21
生にべ・ぐち類,長崎,生鮮,0.1,396,,,,,2020-09-12
生にべ・ぐち類,長崎,生鮮,0.1,287,,,,,2020-09-15
生にべ・ぐち類,長崎,生鮮,0.1,285,,,,,2020-09-21
生にべ・ぐち類,長崎,生鮮,0.1,354,,,,,2020-09-19
生にべ・ぐち類,長崎,生鮮,0.1,505,,,,,2020-09-28
生にべ・ぐち類,長崎,生鮮,0.1,572,,,,,2020-10-14
生にべ・ぐち類,長崎,生鮮,0.1,445,,,,,2020-11-05
生にべ・ぐち類,長崎,生鮮,0.1,335,,,,,2020-11-12
生にべ・ぐち類,長崎,生鮮,0.1,424,,,,,2020-11-20
生にべ・ぐち類,長崎,生鮮,0.1,574,,,,,2020-11-25
生にべ・ぐち類,長崎,生鮮,0.1,497,,,,,2020-11-23
生にべ・ぐち類,長崎,生鮮,0.1,672,,,,,2020-12-18
生にべ・ぐち類,長崎,生鮮,0.1,627,,,,,2020-12-15
生にべ・ぐち類,長崎,生鮮,0.1,319,,,,,2021-01-06
生にべ・ぐち類,長崎,生鮮,0.1,341,,,,,2021-01-30
生にべ・ぐち類,長崎,生鮮,0.1,229,,,,,2021-02-09
生にべ・ぐち類,長崎,生鮮,0.1,800,,,,,2021-02-12
生にべ・ぐち類,長崎,生鮮,0.1,503,,,,,2021-02-06
生にべ・ぐち類,長崎,生鮮,0.1,493,,,,,2021-02-13
生にべ・ぐち類,長崎,生鮮,0.1,331,,,,,2021-02-19
生にべ・ぐち類,長崎,生鮮,0.2,438,,,,,2020-09-14
生にべ・ぐち類,長崎,生鮮,0.2,522,,,,,2020-09-29
生にべ・ぐち類,長崎,生鮮,0.2,366,,,,,2020-10-09
生にべ・ぐち類,長崎,生鮮,0.2,91,,,,,2020-10-28
生にべ・ぐち類,長崎,生鮮,0.2,344,,,,,2020-10-31
生にべ・ぐち類,長崎,生鮮,0.2,337,,,,,2020-10-24
生にべ・ぐち類,長崎,生鮮,0.2,393,,,,,2020-11-11
生にべ・ぐち類,長崎,生鮮,0.2,339,,,,,2020-11-21
生にべ・ぐち類,長崎,生鮮,0.2,635,,,,,2020-12-23
生にべ・ぐち類,長崎,生鮮,0.2,451,,,,,2021-01-14
生にべ・ぐち類,長崎,生鮮,0.3,385,,,,,2020-11-06
生にべ・ぐち類,長崎,生鮮,0.3,438,,,,,2020-12-12
生にべ・ぐち類,長崎,生鮮,0.3,563,,,,,2021-03-02
生にべ・ぐち類,長崎,生鮮,0.4,461,,,,,2020-11-19
生にべ・ぐち類,長崎,生鮮,0.4,577,,,,,2020-12-19
生にべ・ぐち類,長崎,生鮮,0.4,552,,,,,2020-12-17
生にべ・ぐち類,長崎,生鮮,0.4,332,,,,,2021-01-21
生にべ・ぐち類,長崎,生鮮,0.4,393,,,,,2021-01-26
生にべ・ぐち類,長崎,生鮮,0.5,668,,,,,2020-10-30
生にべ・ぐち類,長崎,生鮮,0.5,434,,,,,2020-11-09
生にべ・ぐち類,長崎,生鮮,0.5,447,,,,,2020-11-24
生にべ・ぐち類,長崎,生鮮,0.5,892,,,,,2020-11-27
生にべ・ぐち類,長崎,生鮮,0.6,500,,,,,2020-11-02
生にべ・ぐち類,長崎,生鮮,0.6,360,,,,,2020-10-17
生にべ・ぐち類,長崎,生鮮,0.6,365,,,,,2021-01-29
生にべ・ぐち類,長崎,生鮮,0.6,535,,,,,2021-01-16
生にべ・ぐち類,長崎,生鮮,0.6,547,,,,,2021-03-06
生にべ・ぐち類,長崎,生鮮,0.7,613,,,,,2020-11-14
生にべ・ぐち類,長崎,生鮮,0.7,412,,,,,2020-12-11
生にべ・ぐち類,長崎,生鮮,0.7,370,,,,,2021-01-23
生にべ・ぐち類,長崎,生鮮,0.8,547,,,,,2020-10-21
生にべ・ぐち類,長崎,生鮮,0.8,339,,,,,2020-12-05
生にべ・ぐち類,長崎,生鮮,1.0,791,,,,,2020-11-07
生にべ・ぐち類,長崎,生鮮,1.0,510,,,,,2020-11-28
生にべ・ぐち類,長崎,生鮮,1.1,740,,,,,2020-11-04
生にべ・ぐち類,長崎,生鮮,1.2,607,,,,,2020-12-14
生ウルメイワシ,長崎,生鮮,25.2,71,,,,,2020-08-21
生ウルメイワシ,長崎,生鮮,2.7,88,,,,,2020-09-12
生ウルメイワシ,長崎,生鮮,144.9,39,,,,,2020-10-21
生ウルメイワシ,長崎,生鮮,3.5,64,,,,,2020-11-05
生ウルメイワシ,長崎,生鮮,2.9,48,,,,,2020-11-06
生ウルメイワシ,長崎,生鮮,3.9,56,,,,,2020-11-07
生ウルメイワシ,長崎,生鮮,3.1,57,,,,,2020-11-09
生ウルメイワシ,長崎,生鮮,6.9,49,,,,,2020-11-12
生ウルメイワシ,長崎,生鮮,4.3,72,,,,,2020-11-19
生ウルメイワシ,長崎,生鮮,2.8,58,,,,,2020-11-14
生ウルメイワシ,長崎,生鮮,3.3,110,,,,,2020-11-23
生ウルメイワシ,長崎,生鮮,2.8,42,,,,,2020-11-28
生ウルメイワシ,長崎,生鮮,10.2,158,,,,,2020-12-23
生ウルメイワシ,長崎,生鮮,0.0,90,,,,,2020-12-11
生ウルメイワシ,長崎,生鮮,0.0,75,,,,,2020-12-18
生ウルメイワシ,長崎,生鮮,0.1,85,,,,,2020-09-15
生ウルメイワシ,長崎,生鮮,0.1,60,,,,,2020-11-02
生ウルメイワシ,長崎,生鮮,0.1,56,,,,,2020-11-27
生ウルメイワシ,長崎,生鮮,0.1,60,,,,,2020-12-14
生ウルメイワシ,長崎,生鮮,0.1,100,,,,,2021-01-26
生ウルメイワシ,長崎,生鮮,0.1,84,,,,,2021-02-06
生ウルメイワシ,長崎,生鮮,0.2,51,,,,,2020-09-29
生ウルメイワシ,長崎,生鮮,0.2,51,,,,,2021-01-16
生ウルメイワシ,長崎,生鮮,0.3,30,,,,,2020-08-18
生ウルメイワシ,長崎,生鮮,0.3,342,,,,,2020-11-25
生ウルメイワシ,長崎,生鮮,0.3,159,,,,,2020-12-05
生ウルメイワシ,長崎,生鮮,0.3,59,,,,,2021-01-23
生ウルメイワシ,長崎,生鮮,0.4,37,,,,,2020-11-11
生ウルメイワシ,長崎,生鮮,0.4,86,,,,,2021-02-25
生ウルメイワシ,長崎,生鮮,0.5,30,,,,,2020-08-17
生ウルメイワシ,長崎,生鮮,0.5,30,,,,,2020-09-19
生ウルメイワシ,長崎,生鮮,0.5,78,,,,,2020-10-28
生ウルメイワシ,長崎,生鮮,0.5,117,,,,,2020-11-24
生ウルメイワシ,長崎,生鮮,0.8,67,,,,,2021-01-13
生ウルメイワシ,長崎,生鮮,0.8,37,,,,,2021-02-12
生ウルメイワシ,長崎,生鮮,0.9,126,,,,,2021-01-21
生ウルメイワシ,長崎,生鮮,1.3,58,,,,,2021-02-13
生ウルメイワシ,長崎,生鮮,1.6,39,,,,,2020-09-21
生カタクチイワシ,長崎,生鮮,140.0,38,,,,,2020-10-21
生カタクチイワシ,長崎,生鮮,45.1,80,,,,,2021-01-13
生カタクチイワシ,長崎,生鮮,97.3,65,,,,,2021-01-21
生カタクチイワシ,長崎,生鮮,9.4,46,,,,,2021-01-23
生カタクチイワシ,長崎,生鮮,32.1,26,,,,,2021-02-06
生カタクチイワシ,長崎,生鮮,4.0,18,,,,,2021-02-13
生カタクチイワシ,長崎,生鮮,12.6,39,,,,,2021-02-25
生カタクチイワシ,長崎,生鮮,0.0,30,,,,,2020-10-28
生カタクチイワシ,長崎,生鮮,0.2,18,,,,,2020-08-18
生カタクチイワシ,長崎,生鮮,0.5,12,,,,,2020-11-07
生カタクチイワシ,長崎,生鮮,0.6,18,,,,,2020-08-17
生カタクチイワシ,長崎,生鮮,0.6,30,,,,,2021-01-16
生カタクチイワシ,長崎,生鮮,1.8,18,,,,,2020-11-14
生ガザミ(ワタリガニ),長崎,生鮮,0.0,810,,,,,2020-08-17
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,537",,,,,2020-08-21
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,500",,,,,2020-09-12
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,666",,,,,2020-09-19
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,112",,,,,2020-09-29
生ガザミ(ワタリガニ),長崎,生鮮,0.0,135,,,,,2020-10-09
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,171",,,,,2020-10-21
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,125",,,,,2020-10-28
生ガザミ(ワタリガニ),長崎,生鮮,0.0,861,,,,,2020-11-04
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,554",,,,,2020-11-05
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,311",,,,,2020-11-06
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,483",,,,,2020-10-17
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,498",,,,,2020-10-10
生ガザミ(ワタリガニ),長崎,生鮮,0.0,452,,,,,2020-10-31
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,133",,,,,2020-10-24
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,621",,,,,2020-11-09
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,487",,,,,2020-11-11
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,330",,,,,2020-11-12
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,111",,,,,2020-11-19
生ガザミ(ワタリガニ),長崎,生鮮,0.0,620,,,,,2020-11-20
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,675",,,,,2020-11-24
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,740",,,,,2020-11-27
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,210",,,,,2020-11-21
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,040",,,,,2020-11-14
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,474",,,,,2020-11-23
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,694",,,,,2020-11-28
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,563",,,,,2020-12-05
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,439",,,,,2020-12-11
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"2,555",,,,,2020-12-18
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,568",,,,,2020-12-23
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"2,008",,,,,2020-12-12
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"2,175",,,,,2020-12-19
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"4,212",,,,,2020-12-15
生ガザミ(ワタリガニ),長崎,生鮮,0.0,648,,,,,2020-12-16
生ガザミ(ワタリガニ),長崎,生鮮,0.0,906,,,,,2020-12-14
生ガザミ(ワタリガニ),長崎,生鮮,0.0,462,,,,,2020-12-17
生ガザミ(ワタリガニ),長崎,生鮮,0.0,962,,,,,2021-01-13
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,888",,,,,2021-01-14
生ガザミ(ワタリガニ),長崎,生鮮,0.0,292,,,,,2021-01-21
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,152",,,,,2021-01-29
生ガザミ(ワタリガニ),長崎,生鮮,0.0,578,,,,,2021-02-02
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"2,228",,,,,2020-12-30
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"3,694",,,,,2021-01-16
生ガザミ(ワタリガニ),長崎,生鮮,0.0,244,,,,,2021-01-23
生ガザミ(ワタリガニ),長崎,生鮮,0.0,600,,,,,2021-02-09
生ガザミ(ワタリガニ),長崎,生鮮,0.0,909,,,,,2021-02-12
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"1,286",,,,,2021-02-06
生ガザミ(ワタリガニ),長崎,生鮮,0.0,564,,,,,2021-02-13
生ガザミ(ワタリガニ),長崎,生鮮,0.0,"2,592",,,,,2021-02-25
生ガザミ(ワタリガニ),長崎,生鮮,0.0,389,,,,,2021-03-02
生ガザミ(ワタリガニ),長崎,生鮮,0.0,629,,,,,2021-03-06
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,589",,,,,2020-08-18
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,435",,,,,2020-09-14
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,413",,,,,2020-09-21
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,124",,,,,2020-09-28
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,143",,,,,2020-10-14
生ガザミ(ワタリガニ),長崎,生鮮,0.1,875,,,,,2020-10-30
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,332",,,,,2020-11-02
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,371",,,,,2020-11-07
生ガザミ(ワタリガニ),長崎,生鮮,0.1,"1,280",,,,,2020-11-25
生ガザミ(ワタリガニ),長崎,生鮮,0.2,"1,222",,,,,2020-09-15
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,16.5,196,,,,,2020-09-14
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,10.6,132,,,,,2020-09-12
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,12.4,134,,,,,2020-09-21
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,3.0,157,,,,,2020-09-19
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,7.3,64,,,,,2020-11-09
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,6.8,63,,,,,2020-11-19
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,7.8,60,,,,,2020-12-05
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,3.5,120,,,,,2020-12-11
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,12.4,72,,,,,2020-12-23
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,20.0,133,,,,,2021-01-16
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,2.9,122,,,,,2021-02-12
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,3.1,164,,,,,2021-02-13
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,50,,,,,2020-10-31
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,113,,,,,2020-11-23
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,105,,,,,2020-12-15
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,135,,,,,2020-12-16
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,60,,,,,2020-12-14
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.0,240,,,,,2021-02-25
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.1,72,,,,,2020-11-11
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.1,65,,,,,2020-11-12
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.1,83,,,,,2020-11-27
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.1,236,,,,,2021-01-26
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.2,253,,,,,2020-11-21
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.2,513,,,,,2021-01-30
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.4,63,,,,,2020-10-21
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.4,249,,,,,2020-10-30
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.4,128,,,,,2021-02-06
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.5,111,,,,,2020-10-28
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.6,611,,,,,2020-10-09
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.6,129,,,,,2020-11-24
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.6,129,,,,,2020-12-12
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.6,104,,,,,2020-12-19
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.6,75,,,,,2021-01-23
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.8,295,,,,,2020-08-18
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.8,442,,,,,2020-09-28
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.8,114,,,,,2020-11-25
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,0.9,159,,,,,2020-11-06
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.0,389,,,,,2020-08-17
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.0,377,,,,,2020-11-02
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.0,90,,,,,2020-11-07
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.0,134,,,,,2021-01-13
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.0,64,,,,,2021-01-21
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.1,310,,,,,2020-09-29
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.1,60,,,,,2020-10-17
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.3,136,,,,,2020-10-14
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.4,146,,,,,2020-08-21
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.4,135,,,,,2020-09-15
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.4,308,,,,,2020-11-05
生むろあじ類(ﾏﾙｱｼﾞ除),長崎,生鮮,1.7,280,,,,,2021-03-02
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,4.5,295,,,,,2020-08-17
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,4.3,196,,,,,2020-08-21
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,61.2,138,,,,,2020-09-14
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,14.9,132,,,,,2020-09-12
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,25.4,135,,,,,2020-09-15
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,18.2,152,,,,,2020-09-21
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,5.7,164,,,,,2020-09-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,12.6,214,,,,,2020-09-29
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,5.5,224,,,,,2020-10-28
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,3.5,349,,,,,2020-11-11
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,11.2,269,,,,,2020-11-12
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,2.5,190,,,,,2020-11-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,5.5,421,,,,,2020-11-25
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,7.0,195,,,,,2020-11-23
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,8.1,634,,,,,2020-12-18
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,6.4,483,,,,,2020-12-23
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,17.2,544,,,,,2020-12-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,11.8,520,,,,,2020-12-14
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,20.8,"1,056",,,,,2021-01-21
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,2.4,657,,,,,2020-12-29
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,2.2,795,,,,,2020-12-30
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,2.5,897,,,,,2021-02-12
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,2.4,"1,150",,,,,2021-02-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,10.8,802,,,,,2021-02-25
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,28.6,470,,,,,2021-03-06
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.0,460,,,,,2020-10-31
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.1,480,,,,,2020-08-18
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.1,610,,,,,2020-12-15
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.2,386,,,,,2020-10-09
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.2,322,,,,,2020-11-04
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.2,139,,,,,2020-10-17
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.2,691,,,,,2020-10-10
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.2,972,,,,,2021-01-29
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.3,362,,,,,2020-11-06
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.3,354,,,,,2020-10-24
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.3,351,,,,,2020-11-07
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.3,370,,,,,2020-11-21
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.4,616,,,,,2020-10-14
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.4,346,,,,,2020-11-05
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.4,402,,,,,2020-11-20
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.4,519,,,,,2020-11-28
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.4,771,,,,,2021-01-30
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,147,,,,,2020-09-28
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,231,,,,,2020-10-30
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,393,,,,,2020-11-24
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,791,,,,,2020-12-17
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,618,,,,,2021-01-14
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,685,,,,,2021-01-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,"1,202",,,,,2021-02-02
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.5,586,,,,,2021-01-23
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.6,570,,,,,2021-01-16
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.7,358,,,,,2020-11-09
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.7,605,,,,,2020-12-05
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.7,621,,,,,2021-01-06
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.7,858,,,,,2021-02-13
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.8,802,,,,,2021-01-26
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,0.9,974,,,,,2021-03-02
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.1,359,,,,,2020-10-21
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.1,260,,,,,2020-11-14
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.1,694,,,,,2021-02-06
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.2,670,,,,,2021-02-09
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.4,448,,,,,2020-11-27
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.4,292,,,,,2020-12-11
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.4,534,,,,,2020-12-16
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.5,390,,,,,2020-12-12
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.8,524,,,,,2021-01-13
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),長崎,生鮮,1.9,241,,,,,2020-11-02
生さば類(ﾏｻﾊﾞ・ｺﾞﾏｻﾊﾞ込),長崎,生鮮,10.4,90,,,,,2020-08-18
