水揚日,漁業名,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,13,90,1170
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,2,5,2411,12055
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,1811,3441
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,5,4.2,40,168
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,3,3.1,80,248
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.9,140,266
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,8,３小　　,41,17,168,2856
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,177,129,379,48891
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,99,114.5,472,54044
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,28,46,606,27876
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,14,31,751,23281
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大3ｋ　　　,1,3.2,1060,3392
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,65,込　　　,7,4600,78,358800
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,8,111,150,16650
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,10,147,155,22785
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,20,279,161,44919
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,4.1,611,2505
20190424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1117,みずくさがれい,0,,0,0.7,100,70
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.4,1500,2100
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,3,大大　　,1,10,430,4300
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,0,1.4,20,28
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,1.5,30,45
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,1,0.6,300,180
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,4,大　　　,1,1.4,300,420
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,3,30,90
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.5,15,8
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,10,35,350
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,6,62,70,4340
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,21,90,1890
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,8,100,800
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,1.5,70,105
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,8,３小　　,15,6.3,150,945
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,103,75,388,29100
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,69,78,456,35568
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,12,19.5,590,11505
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,7,15,700,10500
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,65,込　　　,3,1605,80,128400
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,21,278,163,45314
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,1,10,630,6300
20190425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,2.5,20,50
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,4,大　　　,1,15.5,610,9455
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大3ｋ　　　,2,6,970,5820
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,1,200,200
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.4,100,40
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,3.5,50,175
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1.5,10,15
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,2.6,200,520
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,2,35,70
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,2,16,70,1120
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,22,90,1980
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,5,100,500
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,1.2,150,180
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,0.7,500,350
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,3,大大　　,0,4.2,400,1680
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2,1680,3360
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.8,2360,6608
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,1,3.5,3080,10780
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,4,2,20,40
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,2.1,80,168
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,2,3.4,160,544
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,8,３小　　,6,1.8,133,239
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,47,36,380,13680
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,46,52.5,400,21000
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,21,35,500,17500
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,14,32,630,20160
20190426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,4,大　　　,1,2,1600,3200
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1.5,10,15
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,6,513,3078
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,5,中　　　,0,1.4,200,280
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.2,30,6
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,2,1.2,200,240
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,30,120
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,1,4,500,2000
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,1,15,15
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,4,35,140
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,6,57,70,3990
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,15,90,1350
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,5.5,100,550
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.8,1960,5488
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,5,3.2,20,64
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,2.2,60,132
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,8,３小　　,13,5,80,400
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,93,70,250,17500
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,72,86.5,310,26815
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,28,45,436,19620
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,21,47.5,550,26125
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,65,込　　　,3,1600,75,120000
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,27,380,168,63840
20190428,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,1.6,200,320
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,2.5,20,50
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,3,大大　　,3,24.5,410,10045
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.8,200,160
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.6,1000,600
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,30,120
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.4,15,6
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,13,35,455
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,2,22,70,1540
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,13,90,1170
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,8,50,400
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,138,３小キズ,1,0.4,10,4
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,10,6.5,20,130
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,1,1,60,60
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.5,120,180
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,8,３小　　,58,24.5,93,2279
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,156,104,256,26624
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,56,64,343,21952
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,16,34,500,17000
20190429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,2,4.3,606,2606
